,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
1583,Adrian Ungur,Vasek Pospisil,2,1,Bucharest,2014,Bucharest,Romania
1584,Carlos Berlocq,Andreas Seppi,2,1,Bucharest,2014,Bucharest,Romania
1585,Paul-Henri Mathieu,Nicolas Mahut,2,0,Bucharest,2014,Bucharest,Romania
1586,Jarkko Nieminen,Leonardo Mayer,2,1,Bucharest,2014,Bucharest,Romania
1587,Ricardas Berankis,Nikoloz Basilashvili,2,1,Bucharest,2014,Bucharest,Romania
1588,Marius Copil,Adrian Mannarino,2,0,Bucharest,2014,Bucharest,Romania
1589,Robin Haase,Matthew Ebden,2,0,Bucharest,2014,Bucharest,Romania
1590,Victor Hanescu,Dudi Sela,2,0,Bucharest,2014,Bucharest,Romania
1591,Denis Istomin,Thomaz Bellucci,2,0,Bucharest,2014,Bucharest,Romania
1592,Lukas Rosol,Filippo Volandri,2,0,Bucharest,2014,Bucharest,Romania
1593,Sergiy Stakhovsky,Patrick Ciorcila,2,1,Bucharest,2014,Bucharest,Romania
1594,Jiri Vesely,Jeremy Chardy,2,0,Bucharest,2014,Bucharest,Romania
1595,Paul-Henri Mathieu,Radu Albot,2,0,Bucharest,2014,Bucharest,Romania
1596,Adrian Ungur,Jaroslav Pospisil,2,0,Bucharest,2014,Bucharest,Romania
1597,Ricardas Berankis,Mirza Basic,2,1,Bucharest,2014,Bucharest,Romania
1598,Nikoloz Basilashvili,Henri Laaksonen,2,1,Bucharest,2014,Bucharest,Romania
1599,Nikoloz Basilashvili,Tobias Kamke,2,0,Bucharest,2014,Bucharest,Romania
1600,Mirza Basic,Pere Riba,2,0,Bucharest,2014,Bucharest,Romania
1601,Paul-Henri Mathieu,Olivier Rochus,2,0,Bucharest,2014,Bucharest,Romania
1602,Adrian Ungur,Egor Gerasimov,2,0,Bucharest,2014,Bucharest,Romania
1603,Ricardas Berankis,Alexey Vatutin,2,0,Bucharest,2014,Bucharest,Romania
1604,Radu Albot,Simone Vagnozzi,2,0,Bucharest,2014,Bucharest,Romania
1605,Jaroslav Pospisil,Michael Linzer,2,0,Bucharest,2014,Bucharest,Romania
1606,Henri Laaksonen,Roman Jebavy,2,0,Bucharest,2014,Bucharest,Romania
1607,Tobias Kamke,Petru-Alexandru Luncanu,2,0,Bucharest,2014,Bucharest,Romania
1608,Pere Riba,Andrei Patrui,2,0,Bucharest,2014,Bucharest,Romania
1609,Paul-Henri Mathieu,Andras Szekely,2,0,Bucharest,2014,Bucharest,Romania
1610,Adrian Ungur,Matthias Bachinger,2,1,Bucharest,2014,Bucharest,Romania
1611,Henri Laaksonen,Damir Dzumhur,2,0,Bucharest,2014,Bucharest,Romania
1612,Ricardas Berankis,Andrei Stefan Apostol,2,0,Bucharest,2014,Bucharest,Romania
1613,Radu Albot,Matteo Trevisan,2,1,Bucharest,2014,Bucharest,Romania
1614,Jaroslav Pospisil,Niels Desein,2,1,Bucharest,2014,Bucharest,Romania
1615,Mirza Basic,Victor Crivoi,2,1,Bucharest,2014,Bucharest,Romania
1616,Nikoloz Basilashvili,Mate Pavic,2,0,Bucharest,2014,Bucharest,Romania
1617,Egor Gerasimov,Aldin Setkic,2,0,Bucharest,2014,Bucharest,Romania
1618,Roman Jebavy,Maxim Dubarenco,2,0,Bucharest,2014,Bucharest,Romania
1619,Michael Linzer,Ivo Klec,2,0,Bucharest,2014,Bucharest,Romania
1620,Olivier Rochus,Bastian Trinker,2,1,Bucharest,2014,Bucharest,Romania
1621,Simone Vagnozzi,Jan Mertl,2,1,Bucharest,2014,Bucharest,Romania
1622,Alexey Vatutin,Tihomir Grozdanov,2,0,Bucharest,2014,Bucharest,Romania
1623,Martin Klizan,Fabio Fognini,2,1,Munich,2014,Munich,Germany
1624,Fabio Fognini,Jan-Lennard Struff,2,0,Munich,2014,Munich,Germany
1625,Martin Klizan,Tommy Haas,2,0,Munich,2014,Munich,Germany
1626,Fabio Fognini,Thomaz Bellucci,2,0,Munich,2014,Munich,Germany
1627,Tommy Haas,Andreas Seppi,2,1,Munich,2014,Munich,Germany
1628,Martin Klizan,Denis Istomin,2,1,Munich,2014,Munich,Germany
1629,Jan-Lennard Struff,Ricardas Berankis,2,1,Munich,2014,Munich,Germany
1630,Fabio Fognini,Dustin Brown,2,0,Munich,2014,Munich,Germany
1631,Tommy Haas,Alejandro Falla,2,0,Munich,2014,Munich,Germany
1632,Martin Klizan,Mikhail Youzhny,2,1,Munich,2014,Munich,Germany
1633,Andreas Seppi,Albert Ramos-Vinolas,2,0,Munich,2014,Munich,Germany
1634,Thomaz Bellucci,Federico Delbonis,2,1,Munich,2014,Munich,Germany
1635,Ricardas Berankis,Jurgen Melzer,2,1,Munich,2014,Munich,Germany
1636,Denis Istomin,Marinko Matosevic,2,1,Munich,2014,Munich,Germany
1637,Jan-Lennard Struff,Sergiy Stakhovsky,2,0,Munich,2014,Munich,Germany
1638,Denis Istomin,Philipp Kohlschreiber,2,1,Munich,2014,Munich,Germany
1639,Jan-Lennard Struff,Feliciano Lopez,2,0,Munich,2014,Munich,Germany
1640,Andreas Seppi,Michael Berrer,2,0,Munich,2014,Munich,Germany
1641,Thomaz Bellucci,Ivan Dodig,2,0,Munich,2014,Munich,Germany
1642,Dustin Brown,Ivo Karlovic,2,0,Munich,2014,Munich,Germany
1643,Federico Delbonis,Nikolay Davydenko,2,0,Munich,2014,Munich,Germany
1644,Alejandro Falla,Jarkko Nieminen,2,0,Munich,2014,Munich,Germany
1645,Martin Klizan,Dudi Sela,2,0,Munich,2014,Munich,Germany
1646,Marinko Matosevic,Michal Przysiezny,2,0,Munich,2014,Munich,Germany
1647,Jurgen Melzer,Alexander Zverev,2,0,Munich,2014,Munich,Germany
1648,Albert Ramos-Vinolas,Lleyton Hewitt,2,1,Munich,2014,Munich,Germany
1649,Sergiy Stakhovsky,Peter Gojowczyk,2,1,Munich,2014,Munich,Germany
1650,Jan-Lennard Struff,Michael Berrer,2,0,Munich,2014,Munich,Germany
1651,Albert Ramos-Vinolas,Norbert Gombos,2,1,Munich,2014,Munich,Germany
1652,Martin Klizan,Ricardas Berankis,2,0,Munich,2014,Munich,Germany
1653,Thomaz Bellucci,Ruben Bemelmans,2,0,Munich,2014,Munich,Germany
1654,Jan-Lennard Struff,Kevin Krawietz,2,0,Munich,2014,Munich,Germany
1655,Albert Ramos-Vinolas,Yann Marti,2,1,Munich,2014,Munich,Germany
1656,Martin Klizan,Martin Fischer,2,1,Munich,2014,Munich,Germany
1657,Thomaz Bellucci,Alexey Vatutin,2,0,Munich,2014,Munich,Germany
1658,Michael Berrer,Filip Veger,2,0,Munich,2014,Munich,Germany
1659,Ricardas Berankis,Tobias Simon,2,0,Munich,2014,Munich,Germany
1660,Norbert Gombos,Aldin Setkic,2,0,Munich,2014,Munich,Germany
1661,Ruben Bemelmans,Dino Marcan,2,0,Munich,2014,Munich,Germany
1662,Jan-Lennard Struff,Mirza Basic,2,0,Munich,2014,Munich,Germany
1663,Albert Ramos-Vinolas,Adrian Obert,2,0,Munich,2014,Munich,Germany
1664,Martin Klizan,Evgeny Korolev,2,0,Munich,2014,Munich,Germany
1665,Thomaz Bellucci,Bastian Trinker,2,1,Munich,2014,Munich,Germany
1666,Michael Berrer,Henri Laaksonen,2,0,Munich,2014,Munich,Germany
1667,Ricardas Berankis,Matthias Bachinger,2,0,Munich,2014,Munich,Germany
1668,Norbert Gombos,Walter Trusendi,2,0,Munich,2014,Munich,Germany
1669,Ruben Bemelmans,Duje Kekez,2,0,Munich,2014,Munich,Germany
1670,Martin Fischer,Mate Pavic,2,0,Munich,2014,Munich,Germany
1671,Kevin Krawietz,Maximilian Marterer,2,0,Munich,2014,Munich,Germany
1672,Dino Marcan,Ivo Klec,2,0,Munich,2014,Munich,Germany
1673,Yann Marti,Egor Gerasimov,2,0,Munich,2014,Munich,Germany
1674,Aldin Setkic,Nikoloz Basilashvili,2,1,Munich,2014,Munich,Germany
1675,Tobias Simon,Marc Rath,2,0,Munich,2014,Munich,Germany
1676,Alexey Vatutin,Stephan Hoiss,2,0,Munich,2014,Munich,Germany
1677,Filip Veger,Moritz Baumann,2,1,Munich,2014,Munich,Germany
1678,Carlos Berlocq,Tomas Berdych,2,1,Oeiras,2014,Oeiras,Portugal
1679,Tomas Berdych,Victor Hanescu,2,0,Oeiras,2014,Oeiras,Portugal
1680,Carlos Berlocq,Daniel Gimeno-Traver,2,0,Oeiras,2014,Oeiras,Portugal
1681,Tomas Berdych,Leonardo Mayer,2,1,Oeiras,2014,Oeiras,Portugal
1682,Carlos Berlocq,Milos Raonic,2,0,Oeiras,2014,Oeiras,Portugal
1683,Daniel Gimeno-Traver,Marcel Granollers,2,0,Oeiras,2014,Oeiras,Portugal
1684,Victor Hanescu,Gastao Elias,2,0,Oeiras,2014,Oeiras,Portugal
1685,Tomas Berdych,Somdev Devvarman,2,0,Oeiras,2014,Oeiras,Portugal
1686,Milos Raonic,Pablo Cuevas,2,0,Oeiras,2014,Oeiras,Portugal
1687,Marcel Granollers,Albert Montanes,2,1,Oeiras,2014,Oeiras,Portugal
1688,Gastao Elias,Guillermo Garcia-Lopez,2,1,Oeiras,2014,Oeiras,Portugal
1689,Carlos Berlocq,Lukasz Kubot,2,0,Oeiras,2014,Oeiras,Portugal
1690,Daniel Gimeno-Traver,Rui Machado,2,0,Oeiras,2014,Oeiras,Portugal
1691,Victor Hanescu,Pablo Carreno Busta,2,1,Oeiras,2014,Oeiras,Portugal
1692,Leonardo Mayer,Andrey Golubev,2,0,Oeiras,2014,Oeiras,Portugal
1693,Rui Machado,Dmitry Tursunov,2,0,Oeiras,2014,Oeiras,Portugal
1694,Leonardo Mayer,Joao Sousa,2,1,Oeiras,2014,Oeiras,Portugal
1695,Lukasz Kubot,Teymuraz Gabashvili,2,0,Oeiras,2014,Oeiras,Portugal
1696,Pablo Carreno Busta,Mikhail Kukushkin,2,0,Oeiras,2014,Oeiras,Portugal
1697,Carlos Berlocq,Taro Daniel,2,0,Oeiras,2014,Oeiras,Portugal
1698,Pablo Cuevas,Aleksandr Nedovyesov,2,1,Oeiras,2014,Oeiras,Portugal
1699,Somdev Devvarman,Matthew Ebden,2,0,Oeiras,2014,Oeiras,Portugal
1700,Gastao Elias,Filippo Volandri,2,0,Oeiras,2014,Oeiras,Portugal
1701,Daniel Gimeno-Traver,Alejandro Gonzalez,2,0,Oeiras,2014,Oeiras,Portugal
1702,Andrey Golubev,Adrian Mannarino,2,1,Oeiras,2014,Oeiras,Portugal
1703,Victor Hanescu,Radu Albot,2,1,Oeiras,2014,Oeiras,Portugal
1704,Albert Montanes,Roberto Carballes Baena,2,0,Oeiras,2014,Oeiras,Portugal
1705,Leonardo Mayer,Roberto Carballes Baena,2,1,Oeiras,2014,Oeiras,Portugal
1706,Daniel Gimeno-Traver,Niels Desein,2,0,Oeiras,2014,Oeiras,Portugal
1707,Radu Albot,Victor Crivoi,2,0,Oeiras,2014,Oeiras,Portugal
1708,Taro Daniel,Jordi Samper-Montana,2,0,Oeiras,2014,Oeiras,Portugal
1709,Leonardo Mayer,Duarte Vale,2,0,Oeiras,2014,Oeiras,Portugal
1710,Daniel Gimeno-Traver,Andre Gaspar Murta,2,0,Oeiras,2014,Oeiras,Portugal
1711,Radu Albot,Fred Gil,2,1,Oeiras,2014,Oeiras,Portugal
1712,Taro Daniel,Pedja Krstin,2,0,Oeiras,2014,Oeiras,Portugal
1713,Roberto Carballes Baena,Karen Khachanov,2,0,Oeiras,2014,Oeiras,Portugal
1714,Niels Desein,Goncalo Pereira,2,0,Oeiras,2014,Oeiras,Portugal
1715,Jordi Samper-Montana,Oriol Roca Batalla,2,0,Oeiras,2014,Oeiras,Portugal
1716,Victor Crivoi,David Vega Hernandez,2,0,Oeiras,2014,Oeiras,Portugal
1717,Leonardo Mayer,Philipp Oswald,2,0,Oeiras,2014,Oeiras,Portugal
1718,Daniel Gimeno-Traver,Alessandro Petrone,2,0,Oeiras,2014,Oeiras,Portugal
1719,Radu Albot,Eduardo Lameiras,2,1,Oeiras,2014,Oeiras,Portugal
1720,Taro Daniel,Romain Barbosa,2,0,Oeiras,2014,Oeiras,Portugal
1721,Roberto Carballes Baena,Joao Domingues,2,1,Oeiras,2014,Oeiras,Portugal
1722,Niels Desein,Steven Moneke,2,0,Oeiras,2014,Oeiras,Portugal
1723,Jordi Samper-Montana,Vasco Mensurado,2,0,Oeiras,2014,Oeiras,Portugal
1724,Victor Crivoi,Alexander Zhurbin,2,0,Oeiras,2014,Oeiras,Portugal
1725,Andre Gaspar Murta,Mikhail Elgin,2,1,Oeiras,2014,Oeiras,Portugal
1726,Fred Gil,Daniel Munoz de la Nava,2,1,Oeiras,2014,Oeiras,Portugal
1727,Karen Khachanov,Jose-Ricardo Nunes,2,0,Oeiras,2014,Oeiras,Portugal
1728,Pedja Krstin,Henrique Sousa,2,0,Oeiras,2014,Oeiras,Portugal
1729,Goncalo Pereira,Goncalo Falcao,2,1,Oeiras,2014,Oeiras,Portugal
1730,Oriol Roca Batalla,Pol Toledo Bague,2,1,Oeiras,2014,Oeiras,Portugal
1731,Duarte Vale,Felipe Cunha-Silva,2,1,Oeiras,2014,Oeiras,Portugal
1732,David Vega Hernandez,Frederico Ferreira Silva,2,0,Oeiras,2014,Oeiras,Portugal
1733,Rafael Nadal,Kei Nishikori,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1734,Rafael Nadal,Roberto Bautista Agut,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1735,Kei Nishikori,David Ferrer,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1736,Rafael Nadal,Tomas Berdych,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1737,David Ferrer,Ernests Gulbis,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1738,Kei Nishikori,Feliciano Lopez,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1739,Roberto Bautista Agut,Santiago Giraldo,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1740,Rafael Nadal,Jarkko Nieminen,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1741,David Ferrer,John Isner,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1742,Tomas Berdych,Grigor Dimitrov,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1743,Santiago Giraldo,Andy Murray,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1744,Kei Nishikori,Milos Raonic,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1745,Roberto Bautista Agut,Lukasz Kubot,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1746,Ernests Gulbis,Marin Cilic,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1747,Feliciano Lopez,Dominic Thiem,0,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1748,Rafael Nadal,Juan Monaco,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1749,Dominic Thiem,Stan Wawrinka,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1750,David Ferrer,Albert Ramos-Vinolas,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1751,Tomas Berdych,Kevin Anderson,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1752,Andy Murray,Nicolas Almagro,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1753,Milos Raonic,Jeremy Chardy,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1754,John Isner,Marinko Matosevic,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1755,Kei Nishikori,Guillermo Garcia-Lopez,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1756,Santiago Giraldo,Jo-Wilfried Tsonga,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1757,Grigor Dimitrov,Marius Copil,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1758,Feliciano Lopez,Mikhail Youzhny,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1759,Roberto Bautista Agut,Fernando Verdasco,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1760,Marin Cilic,Paul-Henri Mathieu,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1761,Ernests Gulbis,Alexandr Dolgopolov,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1762,Lukasz Kubot,Gilles Simon,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1763,Jarkko Nieminen,Igor Sijsling,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1764,John Isner,Teymuraz Gabashvili,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1765,Kei Nishikori,Ivan Dodig,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1766,Jo-Wilfried Tsonga,Edouard Roger-Vasselin,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1767,Grigor Dimitrov,Pablo Carreno Busta,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1768,Alexandr Dolgopolov,Fabio Fognini,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1769,Igor Sijsling,Tommy Haas,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1770,Mikhail Youzhny,Benjamin Becker,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1771,Roberto Bautista Agut,Tommy Robredo,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1772,Nicolas Almagro,Andrey Golubev,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1773,Kevin Anderson,Radek Stepanek,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1774,Jeremy Chardy,Lukas Rosol,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1775,Marin Cilic,Joao Sousa,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1776,Marius Copil,Marcel Granollers,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1777,Guillermo Garcia-Lopez,Pablo Andujar,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1778,Santiago Giraldo,Lleyton Hewitt,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1779,Ernests Gulbis,Jerzy Janowicz,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1780,Feliciano Lopez,Federico Delbonis,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1781,Marinko Matosevic,Philipp Kohlschreiber,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1782,Juan Monaco,Jurgen Melzer,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1783,Jarkko Nieminen,Robin Haase,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1784,Albert Ramos-Vinolas,Nicolas Mahut,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1785,Gilles Simon,Benoit Paire,0,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1786,Dominic Thiem,Dmitry Tursunov,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1787,Fernando Verdasco,Andreas Seppi,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1788,Santiago Giraldo,Tobias Kamke,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1789,Teymuraz Gabashvili,Lukasz Kubot,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1790,Igor Sijsling,Thomaz Bellucci,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1791,Andrey Golubev,Alejandro Gonzalez,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1792,Benjamin Becker,Bernard Tomic,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1793,Dominic Thiem,Marinko Matosevic,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1794,Paul-Henri Mathieu,Ryan Harrison,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1795,Santiago Giraldo,Evgeny Donskoy,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1796,Ryan Harrison,Julien Benneteau,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1797,Teymuraz Gabashvili,Lucas Pouille,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1798,Igor Sijsling,Adrian Mannarino,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1799,Andrey Golubev,Roberto Carballes Baena,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1800,Benjamin Becker,Michael Berrer,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1801,Marinko Matosevic,Sergiy Stakhovsky,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1802,Dominic Thiem,Leonardo Mayer,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1803,Thomaz Bellucci,Alejandro Falla,2,1,ATP Masters 1000 Madrid,2014,Madrid,Spain
1804,Tobias Kamke,Aleksandr Nedovyesov,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1805,Lukasz Kubot,Pere Riba,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1806,Bernard Tomic,Michael Llodra,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1807,Alejandro Gonzalez,Inigo Cervantes,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1808,Paul-Henri Mathieu,Daniel Munoz de la Nava,2,0,ATP Masters 1000 Madrid,2014,Madrid,Spain
1809,Novak Djokovic,Rafael Nadal,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1810,Rafael Nadal,Grigor Dimitrov,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1811,Novak Djokovic,Milos Raonic,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1812,Rafael Nadal,Andy Murray,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1813,Novak Djokovic,David Ferrer,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1814,Milos Raonic,Jeremy Chardy,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1815,Grigor Dimitrov,Tommy Haas,0,0,ATP Masters 1000 Rome,2014,Rome,Italy
1816,Rafael Nadal,Mikhail Youzhny,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1817,Novak Djokovic,Philipp Kohlschreiber,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1818,Tommy Haas,Stan Wawrinka,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1819,David Ferrer,Ernests Gulbis,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1820,Grigor Dimitrov,Tomas Berdych,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1821,Andy Murray,Jurgen Melzer,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1822,Milos Raonic,Jo-Wilfried Tsonga,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1823,Jeremy Chardy,Ivan Dodig,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1824,Rafael Nadal,Gilles Simon,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1825,Novak Djokovic,Radek Stepanek,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1826,Stan Wawrinka,Pere Riba,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1827,Jeremy Chardy,Roger Federer,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1828,David Ferrer,Mikhail Kukushkin,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1829,Tomas Berdych,Dmitry Tursunov,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1830,Andy Murray,Marcel Granollers,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1831,Milos Raonic,Simone Bolelli,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1832,Jo-Wilfried Tsonga,Kevin Anderson,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1833,Grigor Dimitrov,Ivo Karlovic,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1834,Mikhail Youzhny,Andrey Golubev,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1835,Tommy Haas,Igor Sijsling,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1836,Philipp Kohlschreiber,Tommy Robredo,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1837,Ivan Dodig,Lukas Rosol,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1838,Ernests Gulbis,Stephane Robert,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1839,Jurgen Melzer,Marin Cilic,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1840,Jurgen Melzer,John Isner,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1841,Jo-Wilfried Tsonga,Alexandr Dolgopolov,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1842,Grigor Dimitrov,Edouard Roger-Vasselin,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1843,Lukas Rosol,Fabio Fognini,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1844,Mikhail Youzhny,Nicolas Mahut,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1845,Tommy Haas,Andreas Seppi,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1846,Tommy Robredo,Juan Monaco,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1847,Kevin Anderson,Vasek Pospisil,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1848,Simone Bolelli,Stefano Travaglia,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1849,Jeremy Chardy,Robin Haase,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1850,Marin Cilic,Santiago Giraldo,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1851,Ivan Dodig,Federico Delbonis,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1852,Andrey Golubev,Fernando Verdasco,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1853,Marcel Granollers,Feliciano Lopez,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1854,Ernests Gulbis,Alejandro Falla,0,0,ATP Masters 1000 Rome,2014,Rome,Italy
1855,Ivo Karlovic,Pablo Carreno Busta,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1856,Philipp Kohlschreiber,Jerzy Janowicz,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1857,Mikhail Kukushkin,Joao Sousa,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1858,Pere Riba,Paolo Lorenzi,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1859,Stephane Robert,Alejandro Gonzalez,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1860,Igor Sijsling,Marco Cecchinato,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1861,Gilles Simon,Filippo Volandri,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1862,Radek Stepanek,Pablo Andujar,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1863,Dmitry Tursunov,Roberto Bautista Agut,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1864,Santiago Giraldo,Victor Estrella Burgos,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1865,Andrey Golubev,Adrian Mannarino,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1866,Pablo Carreno Busta,Dusan Lajovic,2,1,ATP Masters 1000 Rome,2014,Rome,Italy
1867,Alejandro Gonzalez,Alejandro Falla,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1868,Pere Riba,Sam Querrey,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1869,Stephane Robert,Albert Ramos-Vinolas,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
1870,Stefano Travaglia,Blaz Rola,2,0,ATP Masters 1000 Rome,2014,Rome,Italy
