,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
17515,Daniel Elahi Galan,Jordan Thompson,2,1,Houston,2019,Houston,United States
17516,Sam Querrey,Janko Tipsarevic,2,0,Houston,2019,Houston,United States
17517,Cristian Garin,Henri Laaksonen,2,0,Houston,2019,Houston,United States
17518,Casper Ruud,Marcel Granollers,2,0,Houston,2019,Houston,United States
17519,Daniel Elahi Galan,Steve Johnson,2,0,Houston,2019,Houston,United States
17520,Cristian Garin,Jeremy Chardy,2,1,Houston,2019,Houston,United States
17521,Janko Tipsarevic,Cameron Norrie,2,0,Houston,2019,Houston,United States
17522,Casper Ruud,Reilly Opelka,2,1,Houston,2019,Houston,United States
17523,Jordan Thompson,Santiago Giraldo,2,1,Houston,2019,Houston,United States
17524,Sam Querrey,Guillermo Garcia-Lopez,2,0,Houston,2019,Houston,United States
17525,Marcel Granollers,Bernard Tomic,2,0,Houston,2019,Houston,United States
17526,Henri Laaksonen,Ryan Harrison,2,0,Houston,2019,Houston,United States
17527,Marcel Granollers,Taylor Fritz,2,1,Houston,2019,Houston,United States
17528,Henri Laaksonen,Mackenzie McDonald,2,0,Houston,2019,Houston,United States
17529,Jordan Thompson,Pedja Krstin,2,0,Houston,2019,Houston,United States
17530,Sam Querrey,Bjorn Fratangelo,2,0,Houston,2019,Houston,United States
17531,Daniel Elahi Galan,Paolo Lorenzi,2,0,Houston,2019,Houston,United States
17532,Guillermo Garcia-Lopez,Noah Rubin,2,1,Houston,2019,Houston,United States
17533,Cristian Garin,Pablo Cuevas,2,1,Houston,2019,Houston,United States
17534,Santiago Giraldo,Bradley Klahn,2,0,Houston,2019,Houston,United States
17535,Ryan Harrison,Ivo Karlovic,2,0,Houston,2019,Houston,United States
17536,Casper Ruud,Hugo Dellien,2,0,Houston,2019,Houston,United States
17537,Janko Tipsarevic,Tennys Sandgren,2,0,Houston,2019,Houston,United States
17538,Bernard Tomic,Denis Kudla,2,0,Houston,2019,Houston,United States
17539,Henri Laaksonen,Mitchell Krueger,2,1,Houston,2019,Houston,United States
17540,Santiago Giraldo,Christopher Eubanks,2,0,Houston,2019,Houston,United States
17541,Daniel Elahi Galan,Roberto Quiroz,2,1,Houston,2019,Houston,United States
17542,Pedja Krstin,Darian King,2,0,Houston,2019,Houston,United States
17543,Henri Laaksonen,Tommy Paul,2,1,Houston,2019,Houston,United States
17544,Darian King,Peter Polansky,2,0,Houston,2019,Houston,United States
17545,Christopher Eubanks,Jay Clarke,2,0,Houston,2019,Houston,United States
17546,Daniel Elahi Galan,Sebastian Ofner,2,0,Houston,2019,Houston,United States
17547,Mitchell Krueger,Dominik Koepfer,2,1,Houston,2019,Houston,United States
17548,Roberto Quiroz,JC Aragone,2,0,Houston,2019,Houston,United States
17549,Pedja Krstin,Marcos Giron,2,0,Houston,2019,Houston,United States
17550,Santiago Giraldo,James Ward,2,0,Houston,2019,Houston,United States
17551,Benoit Paire,Pablo Andujar,2,0,Marrakech,2019,Marrakech,Morocco
17552,Pablo Andujar,Gilles Simon,2,0,Marrakech,2019,Marrakech,Morocco
17553,Benoit Paire,Jo-Wilfried Tsonga,2,1,Marrakech,2019,Marrakech,Morocco
17554,Gilles Simon,Taro Daniel,2,0,Marrakech,2019,Marrakech,Morocco
17555,Pablo Andujar,Jiri Vesely,0,0,Marrakech,2019,Marrakech,Morocco
17556,Benoit Paire,Jaume Munar,2,0,Marrakech,2019,Marrakech,Morocco
17557,Jo-Wilfried Tsonga,Lorenzo Sonego,2,0,Marrakech,2019,Marrakech,Morocco
17558,Jaume Munar,Alexander Zverev,2,1,Marrakech,2019,Marrakech,Morocco
17559,Jo-Wilfried Tsonga,Kyle Edmund,2,0,Marrakech,2019,Marrakech,Morocco
17560,Gilles Simon,Guido Andreozzi,2,0,Marrakech,2019,Marrakech,Morocco
17561,Pablo Andujar,Philipp Kohlschreiber,2,0,Marrakech,2019,Marrakech,Morocco
17562,Benoit Paire,Pierre-Hugues Herbert,2,0,Marrakech,2019,Marrakech,Morocco
17563,Taro Daniel,Adrian Menendez-Maceiras,2,1,Marrakech,2019,Marrakech,Morocco
17564,Lorenzo Sonego,Robin Haase,2,0,Marrakech,2019,Marrakech,Morocco
17565,Jiri Vesely,Juan Ignacio Londero,2,0,Marrakech,2019,Marrakech,Morocco
17566,Alexander Zverev,Denis Istomin,2,0,Marrakech,2019,Marrakech,Morocco
17567,Jiri Vesely,Fabio Fognini,2,0,Marrakech,2019,Marrakech,Morocco
17568,Kyle Edmund,Ugo Humbert,2,0,Marrakech,2019,Marrakech,Morocco
17569,Gilles Simon,Jozef Kovalik,2,0,Marrakech,2019,Marrakech,Morocco
17570,Lorenzo Sonego,Laslo Djere,2,0,Marrakech,2019,Marrakech,Morocco
17571,Adrian Menendez-Maceiras,Fernando Verdasco,2,1,Marrakech,2019,Marrakech,Morocco
17572,Philipp Kohlschreiber,Alejandro Davidovich Fokina,2,0,Marrakech,2019,Marrakech,Morocco
17573,Pierre-Hugues Herbert,Thomas Fabbiano,2,1,Marrakech,2019,Marrakech,Morocco
17574,Guido Andreozzi,Albert Ramos-Vinolas,2,0,Marrakech,2019,Marrakech,Morocco
17575,Pablo Andujar,Federico Delbonis,2,0,Marrakech,2019,Marrakech,Morocco
17576,Taro Daniel,Mischa Zverev,2,0,Marrakech,2019,Marrakech,Morocco
17577,Robin Haase,Malek Jaziri,2,0,Marrakech,2019,Marrakech,Morocco
17578,Juan Ignacio Londero,Carlos Berlocq,2,0,Marrakech,2019,Marrakech,Morocco
17579,Jaume Munar,Facundo Bagnis,2,0,Marrakech,2019,Marrakech,Morocco
17580,Benoit Paire,Aljaz Bedene,2,1,Marrakech,2019,Marrakech,Morocco
17581,Jo-Wilfried Tsonga,Cedrik-Marcel Stebe,2,0,Marrakech,2019,Marrakech,Morocco
17582,Lorenzo Sonego,Carlos Berlocq,2,0,Marrakech,2019,Marrakech,Morocco
17583,Facundo Bagnis,Elias Ymer,2,1,Marrakech,2019,Marrakech,Morocco
17584,Adrian Menendez-Maceiras,Elliot Benchetrit,2,0,Marrakech,2019,Marrakech,Morocco
17585,Alejandro Davidovich Fokina,Evgeny Karlovskiy,2,0,Marrakech,2019,Marrakech,Morocco
17586,Lorenzo Sonego,Alexey Vatutin,2,0,Marrakech,2019,Marrakech,Morocco
17587,Elias Ymer,Kevin Krawietz,2,0,Marrakech,2019,Marrakech,Morocco
17588,Alejandro Davidovich Fokina,Gregoire Barrere,2,1,Marrakech,2019,Marrakech,Morocco
17589,Elliot Benchetrit,Corentin Moutet,2,0,Marrakech,2019,Marrakech,Morocco
17590,Adrian Menendez-Maceiras,Lamine Ouahab,2,1,Marrakech,2019,Marrakech,Morocco
17591,Facundo Bagnis,Viktor Troicki,2,0,Marrakech,2019,Marrakech,Morocco
17592,Carlos Berlocq,Adam Moundir,2,0,Marrakech,2019,Marrakech,Morocco
17593,Evgeny Karlovskiy,Tim Puetz,2,1,Marrakech,2019,Marrakech,Morocco
17594,Fabio Fognini,Dusan Lajovic,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17595,Fabio Fognini,Rafael Nadal,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17596,Dusan Lajovic,Daniil Medvedev,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17597,Daniil Medvedev,Novak Djokovic,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17598,Rafael Nadal,Guido Pella,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17599,Fabio Fognini,Borna Coric,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17600,Dusan Lajovic,Lorenzo Sonego,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17601,Novak Djokovic,Taylor Fritz,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17602,Rafael Nadal,Grigor Dimitrov,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17603,Fabio Fognini,Alexander Zverev,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17604,Dusan Lajovic,Dominic Thiem,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17605,Daniil Medvedev,Stefanos Tsitsipas,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17606,Borna Coric,Pierre-Hugues Herbert,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17607,Guido Pella,Marco Cecchinato,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17608,Lorenzo Sonego,Cameron Norrie,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17609,Novak Djokovic,Philipp Kohlschreiber,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17610,Rafael Nadal,Roberto Bautista Agut,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17611,Alexander Zverev,Felix Auger-Aliassime,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17612,Dominic Thiem,Martin Klizan,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17613,Pierre-Hugues Herbert,Kei Nishikori,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17614,Stefanos Tsitsipas,Mikhail Kukushkin,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17615,Guido Pella,Marin Cilic,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17616,Lorenzo Sonego,Karen Khachanov,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17617,Borna Coric,Jaume Munar,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17618,Daniil Medvedev,Radu Albot,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17619,Marco Cecchinato,Stan Wawrinka,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17620,Fabio Fognini,Gilles Simon,0,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17621,Dusan Lajovic,David Goffin,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17622,Grigor Dimitrov,Jan-Lennard Struff,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17623,Taylor Fritz,Diego Schwartzman,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17624,Cameron Norrie,Marton Fucsovics,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17625,Borna Coric,Hubert Hurkacz,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17626,Daniil Medvedev,Joao Sousa,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17627,Marco Cecchinato,Damir Dzumhur,0,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17628,Marton Fucsovics,Nikoloz Basilashvili,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17629,Fabio Fognini,Andrey Rublev,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17630,Jan-Lennard Struff,Denis Shapovalov,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17631,David Goffin,Guido Andreozzi,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17632,Diego Schwartzman,Kyle Edmund,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17633,Radu Albot,Aljaz Bedene,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17634,Felix Auger-Aliassime,Juan Ignacio Londero,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17635,Roberto Bautista Agut,John Millman,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17636,Grigor Dimitrov,Matteo Berrettini,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17637,Taylor Fritz,Jo-Wilfried Tsonga,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17638,Pierre-Hugues Herbert,Fernando Verdasco,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17639,Martin Klizan,Federico Delbonis,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17640,Philipp Kohlschreiber,Taro Daniel,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17641,Mikhail Kukushkin,Jeremy Chardy,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17642,Dusan Lajovic,Malek Jaziri,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17643,Jaume Munar,Lucas Catarina,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17644,Cameron Norrie,Adrian Mannarino,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17645,Guido Pella,Laslo Djere,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17646,Gilles Simon,Alexei Popyrin,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17647,Lorenzo Sonego,Andreas Seppi,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17648,Stan Wawrinka,Lucas Pouille,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17649,Andrey Rublev,Ugo Humbert,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17650,Juan Ignacio Londero,Thomas Fabbiano,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17651,Aljaz Bedene,Taro Daniel,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17652,Federico Delbonis,Albert Ramos-Vinolas,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17653,Guido Andreozzi,Julian Ocleppo,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17654,Alexei Popyrin,Elias Ymer,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17655,Lorenzo Sonego,Marco Trungelliti,0,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17656,Alexei Popyrin,Leonardo Mayer,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17657,Ugo Humbert,Florent Diep,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17658,Lorenzo Sonego,Yoshihito Nishioka,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17659,Juan Ignacio Londero,Romain Arneodo,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17660,Aljaz Bedene,Hugo Nys,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17661,Julian Ocleppo,Mischa Zverev,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17662,Federico Delbonis,Ilya Ivashka,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17663,Taro Daniel,Yannick Maden,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17664,Guido Andreozzi,Ernests Gulbis,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17665,Andrey Rublev,Bernard Tomic,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17666,Albert Ramos-Vinolas,Maximilian Marterer,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17667,Marco Trungelliti,Peter Gojowczyk,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17668,Thomas Fabbiano,Feliciano Lopez,2,1,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17669,Elias Ymer,Miomir Kecmanovic,2,0,ATP Masters 1000 Monte Carlo,2019,Monte Carlo,Monaco
17670,Dominic Thiem,Daniil Medvedev,2,0,Barcelona,2019,Barcelona,Spain
17671,Dominic Thiem,Rafael Nadal,2,0,Barcelona,2019,Barcelona,Spain
17672,Daniil Medvedev,Kei Nishikori,2,1,Barcelona,2019,Barcelona,Spain
17673,Rafael Nadal,Jan-Lennard Struff,2,0,Barcelona,2019,Barcelona,Spain
17674,Dominic Thiem,Guido Pella,2,0,Barcelona,2019,Barcelona,Spain
17675,Kei Nishikori,Roberto Carballes Baena,2,0,Barcelona,2019,Barcelona,Spain
17676,Daniil Medvedev,Nicolas Jarry,2,0,Barcelona,2019,Barcelona,Spain
17677,Rafael Nadal,David Ferrer,2,0,Barcelona,2019,Barcelona,Spain
17678,Dominic Thiem,Jaume Munar,2,0,Barcelona,2019,Barcelona,Spain
17679,Kei Nishikori,Felix Auger-Aliassime,2,0,Barcelona,2019,Barcelona,Spain
17680,Jan-Lennard Struff,Stefanos Tsitsipas,2,1,Barcelona,2019,Barcelona,Spain
17681,Daniil Medvedev,Mackenzie McDonald,2,0,Barcelona,2019,Barcelona,Spain
17682,Nicolas Jarry,Grigor Dimitrov,2,1,Barcelona,2019,Barcelona,Spain
17683,Roberto Carballes Baena,Cristian Garin,2,0,Barcelona,2019,Barcelona,Spain
17684,Guido Pella,Benoit Paire,2,0,Barcelona,2019,Barcelona,Spain
17685,Rafael Nadal,Leonardo Mayer,2,1,Barcelona,2019,Barcelona,Spain
17686,Nicolas Jarry,Alexander Zverev,2,1,Barcelona,2019,Barcelona,Spain
17687,Dominic Thiem,Diego Schwartzman,2,0,Barcelona,2019,Barcelona,Spain
17688,Kei Nishikori,Taylor Fritz,2,0,Barcelona,2019,Barcelona,Spain
17689,Stefanos Tsitsipas,Marton Fucsovics,2,0,Barcelona,2019,Barcelona,Spain
17690,Guido Pella,Karen Khachanov,2,0,Barcelona,2019,Barcelona,Spain
17691,Daniil Medvedev,Albert Ramos-Vinolas,2,1,Barcelona,2019,Barcelona,Spain
17692,Cristian Garin,Denis Shapovalov,2,0,Barcelona,2019,Barcelona,Spain
17693,Jan-Lennard Struff,David Goffin,2,0,Barcelona,2019,Barcelona,Spain
17694,Mackenzie McDonald,Gilles Simon,2,0,Barcelona,2019,Barcelona,Spain
17695,Benoit Paire,Pablo Carreno Busta,2,1,Barcelona,2019,Barcelona,Spain
17696,Grigor Dimitrov,Fernando Verdasco,2,1,Barcelona,2019,Barcelona,Spain
17697,Jaume Munar,Frances Tiafoe,2,0,Barcelona,2019,Barcelona,Spain
17698,David Ferrer,Lucas Pouille,2,0,Barcelona,2019,Barcelona,Spain
17699,Felix Auger-Aliassime,Malek Jaziri,2,0,Barcelona,2019,Barcelona,Spain
17700,Roberto Carballes Baena,Nicola Kuhn,2,1,Barcelona,2019,Barcelona,Spain
17701,David Ferrer,Mischa Zverev,2,0,Barcelona,2019,Barcelona,Spain
17702,Taylor Fritz,Reilly Opelka,2,0,Barcelona,2019,Barcelona,Spain
17703,Marton Fucsovics,Denis Kudla,2,0,Barcelona,2019,Barcelona,Spain
17704,Cristian Garin,Martin Klizan,2,0,Barcelona,2019,Barcelona,Spain
17705,Nicolas Jarry,Marcel Granollers,2,1,Barcelona,2019,Barcelona,Spain
17706,Malek Jaziri,Guido Andreozzi,2,1,Barcelona,2019,Barcelona,Spain
17707,Nicola Kuhn,Federico Delbonis,2,1,Barcelona,2019,Barcelona,Spain
17708,Leonardo Mayer,Marius Copil,2,1,Barcelona,2019,Barcelona,Spain
17709,Mackenzie McDonald,Taro Daniel,2,0,Barcelona,2019,Barcelona,Spain
17710,Jaume Munar,Pedro Sousa,2,1,Barcelona,2019,Barcelona,Spain
17711,Benoit Paire,Juan Ignacio Londero,2,0,Barcelona,2019,Barcelona,Spain
17712,Guido Pella,Joao Sousa,2,1,Barcelona,2019,Barcelona,Spain
17713,Albert Ramos-Vinolas,Cameron Norrie,2,0,Barcelona,2019,Barcelona,Spain
17714,Diego Schwartzman,Yoshihito Nishioka,2,1,Barcelona,2019,Barcelona,Spain
17715,Jan-Lennard Struff,Hugo Dellien,2,0,Barcelona,2019,Barcelona,Spain
17716,Fernando Verdasco,Feliciano Lopez,2,0,Barcelona,2019,Barcelona,Spain
17717,Diego Schwartzman,Roberto Carballes Baena,2,0,Barcelona,2019,Barcelona,Spain
17718,Federico Delbonis,Guillermo Garcia-Lopez,2,0,Barcelona,2019,Barcelona,Spain
17719,Hugo Dellien,Antoine Hoang,2,0,Barcelona,2019,Barcelona,Spain
17720,Albert Ramos-Vinolas,Alejandro Davidovich Fokina,2,0,Barcelona,2019,Barcelona,Spain
17721,Marcel Granollers,Nicolas Jarry,2,1,Barcelona,2019,Barcelona,Spain
17722,Pedro Sousa,Guido Andreozzi,2,0,Barcelona,2019,Barcelona,Spain
17723,Diego Schwartzman,Jozef Kovalik,2,0,Barcelona,2019,Barcelona,Spain
17724,Federico Delbonis,Thiago Monteiro,2,0,Barcelona,2019,Barcelona,Spain
17725,Hugo Dellien,Gregoire Barrere,2,1,Barcelona,2019,Barcelona,Spain
17726,Albert Ramos-Vinolas,Alexei Popyrin,2,0,Barcelona,2019,Barcelona,Spain
17727,Nicolas Jarry,Chun-hsin Tseng,2,1,Barcelona,2019,Barcelona,Spain
17728,Guido Andreozzi,Tommy Robredo,2,1,Barcelona,2019,Barcelona,Spain
17729,Marcel Granollers,Daniel Evans,2,1,Barcelona,2019,Barcelona,Spain
17730,Antoine Hoang,Andrey Rublev,2,1,Barcelona,2019,Barcelona,Spain
17731,Roberto Carballes Baena,Pedro Martinez,2,0,Barcelona,2019,Barcelona,Spain
17732,Alejandro Davidovich Fokina,Denis Istomin,2,0,Barcelona,2019,Barcelona,Spain
17733,Pedro Sousa,Carlos Alcaraz,2,1,Barcelona,2019,Barcelona,Spain
17734,Guillermo Garcia-Lopez,Carlos Berlocq,2,0,Barcelona,2019,Barcelona,Spain
17735,Matteo Berrettini,Filip Krajinovic,2,1,Budapest,2019,Budapest,Hungary
17736,Matteo Berrettini,Laslo Djere,2,0,Budapest,2019,Budapest,Hungary
17737,Filip Krajinovic,Pierre-Hugues Herbert,2,0,Budapest,2019,Budapest,Hungary
17738,Filip Krajinovic,Borna Coric,2,0,Budapest,2019,Budapest,Hungary
17739,Laslo Djere,Nikoloz Basilashvili,2,1,Budapest,2019,Budapest,Hungary
17740,Matteo Berrettini,Pablo Cuevas,2,1,Budapest,2019,Budapest,Hungary
17741,Pierre-Hugues Herbert,Attila Balazs,2,0,Budapest,2019,Budapest,Hungary
17742,Pablo Cuevas,Marin Cilic,2,1,Budapest,2019,Budapest,Hungary
17743,Borna Coric,Robin Haase,2,1,Budapest,2019,Budapest,Hungary
17744,Nikoloz Basilashvili,Peter Gojowczyk,2,1,Budapest,2019,Budapest,Hungary
17745,Laslo Djere,Jannik Sinner,2,0,Budapest,2019,Budapest,Hungary
17746,Attila Balazs,John Millman,2,1,Budapest,2019,Budapest,Hungary
17747,Filip Krajinovic,Radu Albot,2,0,Budapest,2019,Budapest,Hungary
17748,Matteo Berrettini,Aljaz Bedene,2,0,Budapest,2019,Budapest,Hungary
17749,Pierre-Hugues Herbert,Matthias Bachinger,2,0,Budapest,2019,Budapest,Hungary
17750,Laslo Djere,Ernests Gulbis,2,1,Budapest,2019,Budapest,Hungary
17751,John Millman,Miomir Kecmanovic,2,0,Budapest,2019,Budapest,Hungary
17752,Matteo Berrettini,Mikhail Kukushkin,2,0,Budapest,2019,Budapest,Hungary
17753,Radu Albot,Sergiy Stakhovsky,2,0,Budapest,2019,Budapest,Hungary
17754,Attila Balazs,Hubert Hurkacz,2,0,Budapest,2019,Budapest,Hungary
17755,Aljaz Bedene,Bernard Tomic,2,0,Budapest,2019,Budapest,Hungary
17756,Pablo Cuevas,Yannick Maden,2,1,Budapest,2019,Budapest,Hungary
17757,Peter Gojowczyk,Lloyd Harris,2,0,Budapest,2019,Budapest,Hungary
17758,Robin Haase,Thomas Fabbiano,2,1,Budapest,2019,Budapest,Hungary
17759,Pierre-Hugues Herbert,Egor Gerasimov,2,0,Budapest,2019,Budapest,Hungary
17760,Filip Krajinovic,Andreas Seppi,2,1,Budapest,2019,Budapest,Hungary
17761,Jannik Sinner,Mate Valkusz,2,1,Budapest,2019,Budapest,Hungary
17762,Miomir Kecmanovic,Sergiy Stakhovsky,2,0,Budapest,2019,Budapest,Hungary
17763,Lloyd Harris,Matthias Bachinger,2,0,Budapest,2019,Budapest,Hungary
17764,Filip Krajinovic,Egor Gerasimov,2,0,Budapest,2019,Budapest,Hungary
17765,Yannick Maden,Jannik Sinner,2,0,Budapest,2019,Budapest,Hungary
17766,Miomir Kecmanovic,Alessandro Giannessi,2,0,Budapest,2019,Budapest,Hungary
17767,Lloyd Harris,Daniel Gimeno-Traver,2,0,Budapest,2019,Budapest,Hungary
17768,Filip Krajinovic,Roberto Marcora,2,0,Budapest,2019,Budapest,Hungary
17769,Yannick Maden,Zsombor Piros,2,1,Budapest,2019,Budapest,Hungary
17770,Sergiy Stakhovsky,Daniel Brands,2,0,Budapest,2019,Budapest,Hungary
17771,Matthias Bachinger,Filip Horansky,2,0,Budapest,2019,Budapest,Hungary
17772,Jannik Sinner,Lukas Rosol,2,0,Budapest,2019,Budapest,Hungary
17773,Egor Gerasimov,Filippo Baldi,2,0,Budapest,2019,Budapest,Hungary
17774,Stefanos Tsitsipas,Pablo Cuevas,2,0,Estoril,2019,Estoril,Portugal
17775,Stefanos Tsitsipas,David Goffin,2,1,Estoril,2019,Estoril,Portugal
17776,Pablo Cuevas,Alejandro Davidovich Fokina,2,1,Estoril,2019,Estoril,Portugal
17777,Stefanos Tsitsipas,Joao Domingues,2,0,Estoril,2019,Estoril,Portugal
17778,Alejandro Davidovich Fokina,Gael Monfils,2,1,Estoril,2019,Estoril,Portugal
17779,David Goffin,Malek Jaziri,2,1,Estoril,2019,Estoril,Portugal
17780,Pablo Cuevas,Frances Tiafoe,2,1,Estoril,2019,Estoril,Portugal
17781,Stefanos Tsitsipas,Guido Andreozzi,2,0,Estoril,2019,Estoril,Portugal
17782,Gael Monfils,Reilly Opelka,2,1,Estoril,2019,Estoril,Portugal
17783,David Goffin,Joao Sousa,2,0,Estoril,2019,Estoril,Portugal
17784,Frances Tiafoe,Yoshihito Nishioka,2,1,Estoril,2019,Estoril,Portugal
17785,Pablo Cuevas,Filippo Baldi,2,0,Estoril,2019,Estoril,Portugal
17786,Alejandro Davidovich Fokina,Jeremy Chardy,2,0,Estoril,2019,Estoril,Portugal
17787,Joao Domingues,John Millman,2,0,Estoril,2019,Estoril,Portugal
17788,Malek Jaziri,Leonardo Mayer,2,0,Estoril,2019,Estoril,Portugal
17789,Leonardo Mayer,Dusan Lajovic,2,0,Estoril,2019,Estoril,Portugal
17790,Joao Domingues,Alex de Minaur,2,1,Estoril,2019,Estoril,Portugal
17791,Jeremy Chardy,Pablo Carreno Busta,2,1,Estoril,2019,Estoril,Portugal
17792,Frances Tiafoe,Mikhail Kukushkin,2,0,Estoril,2019,Estoril,Portugal
17793,Guido Andreozzi,Hugo Dellien,2,0,Estoril,2019,Estoril,Portugal
17794,Pablo Cuevas,Salvatore Caruso,2,0,Estoril,2019,Estoril,Portugal
17795,Alejandro Davidovich Fokina,Taylor Fritz,2,0,Estoril,2019,Estoril,Portugal
17796,Malek Jaziri,Nicolas Jarry,2,1,Estoril,2019,Estoril,Portugal
17797,John Millman,Bernard Tomic,2,0,Estoril,2019,Estoril,Portugal
17798,Yoshihito Nishioka,Mackenzie McDonald,2,0,Estoril,2019,Estoril,Portugal
17799,Reilly Opelka,Pedro Sousa,2,0,Estoril,2019,Estoril,Portugal
