,Home,Away,Home Score,Away Score,Tournament,Year,City,Country
321,Roger Taylor,Ion Tiriac,2,0,Roanoke,1975,Roanoke,Empty
322,Roger Dowdeswell,Juan Gisbert Sr,2,1,Roanoke,1975,Roanoke,Empty
323,Sandy Mayer,Rolf Thung,2,0,Roanoke,1975,Roanoke,Empty
324,Vitas Gerulaitis,Wojtek Fibak,2,0,Roanoke,1975,Roanoke,Empty
325,Gene Mayer,Pavel Slozil,2,0,Roanoke,1975,Roanoke,Empty
326,Charles Owens,Unknown Unknown1,0,0,Roanoke,1975,Roanoke,Empty
327,Jan Pisecky,John Feaver,2,1,Roanoke,1975,Roanoke,Empty
328,Roger Taylor,Ian Crookenden,2,0,Roanoke,1975,Roanoke,Empty
329,Ion Tiriac,Jeff Austin,2,1,Roanoke,1975,Roanoke,Empty
330,Raul Ramirez,Roscoe Tanner,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
331,Raul Ramirez,Rod Laver,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
332,Roscoe Tanner,Geoff Masters,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
333,Raul Ramirez,Jaime Fillol Sr.,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
334,Roscoe Tanner,Sandy Mayer,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
335,Rod Laver,Brian Gottfried,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
336,Geoff Masters,Andrew Pattison,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
337,Andrew Pattison,Vitas Gerulaitis,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
338,Jaime Fillol Sr.,Alex Metreveli,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
339,Rod Laver,Ismail El Shafei,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
340,Sandy Mayer,Colin Dibley,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
341,Brian Gottfried,Ivan Molina,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
342,Raul Ramirez,Mike Estep,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
343,Roscoe Tanner,Charlie Pasarell,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
344,Geoff Masters,Jeff Borowiak,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
345,Vitas Gerulaitis,Anand Amritraj,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
346,Jaime Fillol Sr.,Ove Nils Bengtson,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
347,Ismail El Shafei,Robert Maud,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
348,Sandy Mayer,Roy Emerson,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
349,Brian Gottfried,Teimuraz Kakulia,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
350,Raul Ramirez,Brian Fairlie,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
351,Roscoe Tanner,Raymond Moore,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
352,Jeff Borowiak,Mike Belkin,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
353,Colin Dibley,Vijay Amritraj,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
354,Mike Estep,Norman Holmes,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
355,Rod Laver,Jim McManus,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
356,Geoff Masters,Alvaro Betancur,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
357,Alex Metreveli,Steven Turner,2,1,St. Petersburg WCT,1975,St. Petersburg,Empty
358,Ivan Molina,Ray Ruffels,0,0,St. Petersburg WCT,1975,St. Petersburg,Empty
359,Charlie Pasarell,Thomaz Koch,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
360,Andrew Pattison,Allan Stone,2,0,St. Petersburg WCT,1975,St. Petersburg,Empty
361,Billy Martin,George Hardie,2,0,Little Rock,1975,Little Rock,Empty
362,George Hardie,Karl Meiler,2,1,Little Rock,1975,Little Rock,Empty
363,Billy Martin,Roger Taylor,2,0,Little Rock,1975,Little Rock,Empty
364,Karl Meiler,John Holladay,2,0,Little Rock,1975,Little Rock,Empty
365,Billy Martin,Juan Gisbert Sr,2,1,Little Rock,1975,Little Rock,Empty
366,George Hardie,Dick R. Bohrnstedt,2,1,Little Rock,1975,Little Rock,Empty
367,Roger Taylor,Wojtek Fibak,2,0,Little Rock,1975,Little Rock,Empty
368,Dick R. Bohrnstedt,Jimmy Connors,0,0,Little Rock,1975,Little Rock,Empty
369,Karl Meiler,Barry Phillips-Moore,2,0,Little Rock,1975,Little Rock,Empty
370,Billy Martin,Jan Pisecky,2,0,Little Rock,1975,Little Rock,Empty
371,Wojtek Fibak,Robert Kreiss,2,1,Little Rock,1975,Little Rock,Empty
372,Juan Gisbert Sr,John Yuill,2,0,Little Rock,1975,Little Rock,Empty
373,George Hardie,Ion Tiriac,2,0,Little Rock,1975,Little Rock,Empty
374,John Holladay,Jeff Austin,2,0,Little Rock,1975,Little Rock,Empty
375,Roger Taylor,Charles Owens,2,0,Little Rock,1975,Little Rock,Empty
376,Jimmy Connors,Rolf Thung,2,0,Little Rock,1975,Little Rock,Empty
377,Robert Kreiss,Jan Kodes,2,0,Little Rock,1975,Little Rock,Empty
378,Karl Meiler,Pavel Slozil,2,1,Little Rock,1975,Little Rock,Empty
379,Billy Martin,William Brown,2,0,Little Rock,1975,Little Rock,Empty
380,Jeff Austin,Jiri Granat,2,1,Little Rock,1975,Little Rock,Empty
381,Dick R. Bohrnstedt,Colin Dowdeswell,2,0,Little Rock,1975,Little Rock,Empty
382,Wojtek Fibak,John Feaver,2,0,Little Rock,1975,Little Rock,Empty
383,Juan Gisbert Sr,Chris Kachel,2,1,Little Rock,1975,Little Rock,Empty
384,George Hardie,Ian Crookenden,2,1,Little Rock,1975,Little Rock,Empty
385,John Holladay,Mike Machette,2,1,Little Rock,1975,Little Rock,Empty
386,Charles Owens,Viorel Marcu,2,0,Little Rock,1975,Little Rock,Empty
387,Barry Phillips-Moore,Spencer Segura,2,1,Little Rock,1975,Little Rock,Empty
388,Jan Pisecky,Marcelo Lara,2,0,Little Rock,1975,Little Rock,Empty
389,Roger Taylor,Bill Freer,2,0,Little Rock,1975,Little Rock,Empty
390,Ion Tiriac,Jun Kuki,2,1,Little Rock,1975,Little Rock,Empty
391,John Yuill,Ian Fletcher,2,0,Little Rock,1975,Little Rock,Empty
392,Jiri Hrebec,Ilie Nastase,3,1,Basel,1975,Basel,Empty
393,Jiri Hrebec,Cliff Drysdale,3,1,Basel,1975,Basel,Empty
394,Ilie Nastase,Bernard Mignot,3,1,Basel,1975,Basel,Empty
395,Cliff Drysdale,Petr Kanderal,2,1,Basel,1975,Basel,Empty
396,Jiri Hrebec,Jairo Velasco Sr,2,0,Basel,1975,Basel,Empty
397,Bernard Mignot,Manuel Santana,2,1,Basel,1975,Basel,Empty
398,Ilie Nastase,Hans-Joachim Ploetz,2,0,Basel,1975,Basel,Empty
399,Cliff Drysdale,Rick Fisher,2,0,Basel,1975,Basel,Empty
400,Jiri Hrebec,Jacek Niedzwiedzki,2,0,Basel,1975,Basel,Empty
401,Petr Kanderal,Paul Kronk,2,1,Basel,1975,Basel,Empty
402,Bernard Mignot,Vladimir Zednik,2,0,Basel,1975,Basel,Empty
403,Ilie Nastase,Jan-Erik Lundqvist,2,0,Basel,1975,Basel,Empty
404,Hans-Joachim Ploetz,Tadeusz Nowicki,2,1,Basel,1975,Basel,Empty
405,Manuel Santana,Tim Sturdza,2,1,Basel,1975,Basel,Empty
406,Jairo Velasco Sr,Randy Crawford,2,1,Basel,1975,Basel,Empty
407,Randy Crawford,Frantisek Pala,2,0,Basel,1975,Basel,Empty
408,Rick Fisher,Michael Burgener,2,0,Basel,1975,Basel,Empty
409,Petr Kanderal,Nicola Spear,2,0,Basel,1975,Basel,Empty
410,Jan-Erik Lundqvist,Mark Farrell,2,1,Basel,1975,Basel,Empty
411,Bernard Mignot,Jasjit Singh,2,1,Basel,1975,Basel,Empty
412,Jacek Niedzwiedzki,Harald Elschenbroich,2,0,Basel,1975,Basel,Empty
413,Tadeusz Nowicki,Dragan Stojovic,2,0,Basel,1975,Basel,Empty
414,Tim Sturdza,Frank Gebert,2,0,Basel,1975,Basel,Empty
415,Bjorn Borg,Arthur Ashe,2,1,Bologna WCT,1975,Bologna,Empty
416,Arthur Ashe,Bob Hewitt,2,0,Bologna WCT,1975,Bologna,Empty
417,Bjorn Borg,Tom Okker,2,0,Bologna WCT,1975,Bologna,Empty
418,Arthur Ashe,Onny Parun,2,0,Bologna WCT,1975,Bologna,Empty
419,Bjorn Borg,Nikola Pilic,2,0,Bologna WCT,1975,Bologna,Empty
420,Tom Okker,Bob Giltinan,2,0,Bologna WCT,1975,Bologna,Empty
421,Bob Hewitt,Adriano Panatta,2,1,Bologna WCT,1975,Bologna,Empty
422,Arthur Ashe,Hans-Jurgen Pohmann,2,1,Bologna WCT,1975,Bologna,Empty
423,Bjorn Borg,Vincenzo Franchitti,2,0,Bologna WCT,1975,Bologna,Empty
424,Tom Okker,Patrice Dominguez,2,1,Bologna WCT,1975,Bologna,Empty
425,Bob Hewitt,Kim Warwick,2,0,Bologna WCT,1975,Bologna,Empty
426,Onny Parun,Paolo Bertolucci,2,1,Bologna WCT,1975,Bologna,Empty
427,Adriano Panatta,Dick Crealy,2,0,Bologna WCT,1975,Bologna,Empty
428,Bob Giltinan,Frew McMillan,2,0,Bologna WCT,1975,Bologna,Empty
429,Nikola Pilic,Dick Dell,2,1,Bologna WCT,1975,Bologna,Empty
430,Arthur Ashe,Corrado Barazzutti,2,1,Bologna WCT,1975,Bologna,Empty
431,Bjorn Borg,Piero Toci,2,0,Bologna WCT,1975,Bologna,Empty
432,Tom Okker,Buster C. Mottram,2,1,Bologna WCT,1975,Bologna,Empty
433,Kim Warwick,Balazs Taroczy,2,0,Bologna WCT,1975,Bologna,Empty
434,Onny Parun,Sherwood Stewart,2,0,Bologna WCT,1975,Bologna,Empty
435,Adriano Panatta,Zeljko Franulovic,2,0,Bologna WCT,1975,Bologna,Empty
436,Bob Giltinan,Jose Higueras,2,0,Bologna WCT,1975,Bologna,Empty
437,Nikola Pilic,Syd Ball,2,1,Bologna WCT,1975,Bologna,Empty
438,Paolo Bertolucci,Fred McNair IV,2,0,Bologna WCT,1975,Bologna,Empty
439,Dick Crealy,Ezio Di Matteo,2,0,Bologna WCT,1975,Bologna,Empty
440,Dick Dell,Steve Krulevitz,2,0,Bologna WCT,1975,Bologna,Empty
441,Patrice Dominguez,Antonio Zugarelli,2,0,Bologna WCT,1975,Bologna,Empty
442,Vincenzo Franchitti,Massimo Di Domenico,2,1,Bologna WCT,1975,Bologna,Empty
443,Bob Hewitt,Hans Kary,2,1,Bologna WCT,1975,Bologna,Empty
444,Frew McMillan,John Lloyd,2,1,Bologna WCT,1975,Bologna,Empty
445,Hans-Jurgen Pohmann,Fabrizio Matteoli,2,0,Bologna WCT,1975,Bologna,Empty
446,Harold Solomon,Stan Smith,2,0,Toronto WCT,1975,Toronto,Empty
447,Stan Smith,Marty Riessen,2,1,Toronto WCT,1975,Toronto,Empty
448,Harold Solomon,Erik Van Dillen,2,0,Toronto WCT,1975,Toronto,Empty
449,Marty Riessen,Phil Dent,2,0,Toronto WCT,1975,Toronto,Empty
450,Stan Smith,Cliff Richey,2,1,Toronto WCT,1975,Toronto,Empty
451,Harold Solomon,Paul Gerken,2,0,Toronto WCT,1975,Toronto,Empty
452,Erik Van Dillen,Robert Lutz,2,0,Toronto WCT,1975,Toronto,Empty
453,Marty Riessen,Milan Holecek,2,1,Toronto WCT,1975,Toronto,Empty
454,Cliff Richey,Mark Cox,2,1,Toronto WCT,1975,Toronto,Empty
455,Paul Gerken,Mike Estep,2,0,Toronto WCT,1975,Toronto,Empty
456,Robert Lutz,Jun Kamiwazumi,2,1,Toronto WCT,1975,Toronto,Empty
457,Phil Dent,Cliff Drysdale,2,1,Toronto WCT,1975,Toronto,Empty
458,Stan Smith,Dick Stockton,2,1,Toronto WCT,1975,Toronto,Empty
459,Harold Solomon,Barry Phillips-Moore,2,0,Toronto WCT,1975,Toronto,Empty
460,Erik Van Dillen,Grover Raz Reid,2,0,Toronto WCT,1975,Toronto,Empty
461,Marty Riessen,Gerald Battrick,2,0,Toronto WCT,1975,Toronto,Empty
462,Erik Van Dillen,John Alexander,2,1,Toronto WCT,1975,Toronto,Empty
463,Cliff Richey,Dale Power,2,0,Toronto WCT,1975,Toronto,Empty
464,Paul Gerken,Haroon Rahim,2,0,Toronto WCT,1975,Toronto,Empty
465,Robert Lutz,Eddie Dibbs,2,0,Toronto WCT,1975,Toronto,Empty
466,Phil Dent,Jiri Hrebec,2,0,Toronto WCT,1975,Toronto,Empty
467,Barry Phillips-Moore,Tom Gorman,2,1,Toronto WCT,1975,Toronto,Empty
468,Stan Smith,Vladimir Zednik,2,0,Toronto WCT,1975,Toronto,Empty
469,Mark Cox,Tom Edlefsen,2,0,Toronto WCT,1975,Toronto,Empty
470,Cliff Drysdale,Vijay Amritraj,2,1,Toronto WCT,1975,Toronto,Empty
471,Mike Estep,Don McCormick,2,1,Toronto WCT,1975,Toronto,Empty
472,Milan Holecek,Graham Stilwell,2,0,Toronto WCT,1975,Toronto,Empty
473,Jun Kamiwazumi,Russell Simpson,2,0,Toronto WCT,1975,Toronto,Empty
474,Grover Raz Reid,Tony Bardsley,2,0,Toronto WCT,1975,Toronto,Empty
475,Harold Solomon,Anand Amritraj,2,0,Toronto WCT,1975,Toronto,Empty
476,Dick Stockton,Pierre Lamarche,2,0,Toronto WCT,1975,Toronto,Empty
477,Jimmy Connors,Vitas Gerulaitis,3,2,Salisbury,1975,Salisbury,Empty
478,Jimmy Connors,Sandy Mayer,2,1,Salisbury,1975,Salisbury,Empty
479,Vitas Gerulaitis,Ilie Nastase,3,1,Salisbury,1975,Salisbury,Empty
480,Jimmy Connors,Teimuraz Kakulia,2,0,Salisbury,1975,Salisbury,Empty
481,Vitas Gerulaitis,Roger Taylor,2,0,Salisbury,1975,Salisbury,Empty
482,Sandy Mayer,Jan Kodes,2,0,Salisbury,1975,Salisbury,Empty
483,Ilie Nastase,Billy Martin,2,1,Salisbury,1975,Salisbury,Empty
484,Jimmy Connors,Thomaz Koch,2,0,Salisbury,1975,Salisbury,Empty
485,Vitas Gerulaitis,Jan Pisecky,2,0,Salisbury,1975,Salisbury,Empty
486,Sandy Mayer,Juan Gisbert Sr,0,0,Salisbury,1975,Salisbury,Empty
487,Jan Kodes,Jeff Austin,2,0,Salisbury,1975,Salisbury,Empty
488,Teimuraz Kakulia,Karl Meiler,2,1,Salisbury,1975,Salisbury,Empty
489,Billy Martin,Jurgen Fassbender,2,1,Salisbury,1975,Salisbury,Empty
490,Ilie Nastase,Robert Machan,2,0,Salisbury,1975,Salisbury,Empty
491,Roger Taylor,Ivan Molina,2,0,Salisbury,1975,Salisbury,Empty
492,Jimmy Connors,Jiri Granat,2,0,Salisbury,1975,Salisbury,Empty
493,Vitas Gerulaitis,Manuel Santana,2,0,Salisbury,1975,Salisbury,Empty
494,Sandy Mayer,Roger Dowdeswell,2,0,Salisbury,1975,Salisbury,Empty
495,Ivan Molina,Alex Metreveli,2,0,Salisbury,1975,Salisbury,Empty
496,Jan Kodes,Robert Kreiss,2,1,Salisbury,1975,Salisbury,Empty
497,Karl Meiler,Rolf Thung,2,0,Salisbury,1975,Salisbury,Empty
498,Jeff Austin,Jun Kuki,2,1,Salisbury,1975,Salisbury,Empty
499,Jurgen Fassbender,Spencer Segura,2,1,Salisbury,1975,Salisbury,Empty
500,Juan Gisbert Sr,Wojtek Fibak,2,1,Salisbury,1975,Salisbury,Empty
501,Teimuraz Kakulia,Charles Owens,2,0,Salisbury,1975,Salisbury,Empty
502,Thomaz Koch,Chris Kachel,2,1,Salisbury,1975,Salisbury,Empty
503,Robert Machan,Jim Delaney,2,0,Salisbury,1975,Salisbury,Empty
504,Billy Martin,Gene Mayer,2,0,Salisbury,1975,Salisbury,Empty
505,Ilie Nastase,Bill Maze,2,0,Salisbury,1975,Salisbury,Empty
506,Jan Pisecky,Clark Graebner,2,1,Salisbury,1975,Salisbury,Empty
507,Roger Taylor,John Yuill,2,1,Salisbury,1975,Salisbury,Empty
508,Vitas Gerulaitis,Ferdi Taygan,2,0,Salisbury,1975,Salisbury,Empty
509,Sandy Mayer,Milos Dimitrijevic,2,0,Salisbury,1975,Salisbury,Empty
510,Alex Metreveli,Rick Meyer,2,0,Salisbury,1975,Salisbury,Empty
511,Jan Kodes,Viorel Marcu,2,0,Salisbury,1975,Salisbury,Empty
512,Karl Meiler,John Holladay,2,0,Salisbury,1975,Salisbury,Empty
513,Jeff Austin,Pavel Slozil,2,0,Salisbury,1975,Salisbury,Empty
514,Roger Dowdeswell,Pat Dupre,2,0,Salisbury,1975,Salisbury,Empty
515,Wojtek Fibak,Dick R. Bohrnstedt,2,0,Salisbury,1975,Salisbury,Empty
516,Juan Gisbert Sr,William Brown,2,0,Salisbury,1975,Salisbury,Empty
517,Clark Graebner,Butch Walts,2,0,Salisbury,1975,Salisbury,Empty
518,Teimuraz Kakulia,Bruce Manson,2,0,Salisbury,1975,Salisbury,Empty
519,Robert Kreiss,Ian Crookenden,2,0,Salisbury,1975,Salisbury,Empty
520,Jun Kuki,Ion Tiriac,2,0,Salisbury,1975,Salisbury,Empty
521,Billy Martin,Dragan Savic,2,0,Salisbury,1975,Salisbury,Empty
522,Gene Mayer,John Feaver,2,1,Salisbury,1975,Salisbury,Empty
523,Ivan Molina,Ian Fletcher,2,0,Salisbury,1975,Salisbury,Empty
524,Jan Pisecky,Nick Saviano,2,1,Salisbury,1975,Salisbury,Empty
525,Manuel Santana,Trey Waltke,2,0,Salisbury,1975,Salisbury,Empty
526,Roger Taylor,Mike Machette,2,0,Salisbury,1975,Salisbury,Empty
527,Rolf Thung,Peter Fleming,2,0,Salisbury,1975,Salisbury,Empty
528,John Yuill,Janos Benyik,2,1,Salisbury,1975,Salisbury,Empty
529,Arthur Ashe,Bjorn Borg,2,0,Barcelona WCT,1975,Barcelona,Empty
530,Bjorn Borg,Jose Higueras,2,0,Barcelona WCT,1975,Barcelona,Empty
531,Arthur Ashe,Onny Parun,2,0,Barcelona WCT,1975,Barcelona,Empty
532,Bjorn Borg,Bob Hewitt,2,0,Barcelona WCT,1975,Barcelona,Empty
533,Arthur Ashe,Steve Krulevitz,2,0,Barcelona WCT,1975,Barcelona,Empty
534,Onny Parun,Kjell Johansson,2,0,Barcelona WCT,1975,Barcelona,Empty
535,Jose Higueras,Kim Warwick,2,0,Barcelona WCT,1975,Barcelona,Empty
536,Bjorn Borg,Sherwood Stewart,2,1,Barcelona WCT,1975,Barcelona,Empty
537,Arthur Ashe,Hans-Jurgen Pohmann,2,0,Barcelona WCT,1975,Barcelona,Empty
538,Jose Higueras,Bob Giltinan,2,1,Barcelona WCT,1975,Barcelona,Empty
539,Onny Parun,Patrice Dominguez,2,0,Barcelona WCT,1975,Barcelona,Empty
540,Steve Krulevitz,Adriano Panatta,2,0,Barcelona WCT,1975,Barcelona,Empty
541,Bob Hewitt,Buster C. Mottram,2,0,Barcelona WCT,1975,Barcelona,Empty
542,Kim Warwick,Hans Kary,2,0,Barcelona WCT,1975,Barcelona,Empty
543,Kjell Johansson,Dick Crealy,2,0,Barcelona WCT,1975,Barcelona,Empty
544,Bjorn Borg,Corrado Barazzutti,2,1,Barcelona WCT,1975,Barcelona,Empty
545,Arthur Ashe,Paolo Bertolucci,2,0,Barcelona WCT,1975,Barcelona,Empty
546,Dick Crealy,Tom Okker,2,0,Barcelona WCT,1975,Barcelona,Empty
547,Bob Giltinan,Antonio Zugarelli,2,1,Barcelona WCT,1975,Barcelona,Empty
548,Onny Parun,John Lloyd,2,1,Barcelona WCT,1975,Barcelona,Empty
549,Adriano Panatta,Balazs Taroczy,2,0,Barcelona WCT,1975,Barcelona,Empty
550,Bob Hewitt,Juan Herrera,2,0,Barcelona WCT,1975,Barcelona,Empty
551,Kim Warwick,Nikola Pilic,2,1,Barcelona WCT,1975,Barcelona,Empty
552,Patrice Dominguez,Manuel Orantes,2,0,Barcelona WCT,1975,Barcelona,Empty
553,Jose Higueras,Rafael Ruiz,2,0,Barcelona WCT,1975,Barcelona,Empty
554,Kjell Johansson,Frew McMillan,2,1,Barcelona WCT,1975,Barcelona,Empty
555,Hans Kary,Dick Dell,2,0,Barcelona WCT,1975,Barcelona,Empty
556,Steve Krulevitz,Juan Ignacio Muntanola,2,1,Barcelona WCT,1975,Barcelona,Empty
557,Buster C. Mottram,Fred McNair IV,2,0,Barcelona WCT,1975,Barcelona,Empty
558,Hans-Jurgen Pohmann,Syd Ball,2,1,Barcelona WCT,1975,Barcelona,Empty
559,Sherwood Stewart,Zeljko Franulovic,2,1,Barcelona WCT,1975,Barcelona,Empty
560,John Alexander,Dick Stockton,2,1,Fort Worth WCT,1975,Fort Worth,Empty
561,John Alexander,Cliff Drysdale,2,0,Fort Worth WCT,1975,Fort Worth,Empty
562,Dick Stockton,Vijay Amritraj,2,0,Fort Worth WCT,1975,Fort Worth,Empty
563,John Alexander,Harold Solomon,2,1,Fort Worth WCT,1975,Fort Worth,Empty
564,Vijay Amritraj,Milan Holecek,2,0,Fort Worth WCT,1975,Fort Worth,Empty
565,Cliff Drysdale,Jiri Hrebec,2,1,Fort Worth WCT,1975,Fort Worth,Empty
566,Dick Stockton,Mark Cox,2,0,Fort Worth WCT,1975,Fort Worth,Empty
567,John Alexander,Anand Amritraj,2,0,Fort Worth WCT,1975,Fort Worth,Empty
568,Cliff Drysdale,Cliff Richey,2,1,Fort Worth WCT,1975,Fort Worth,Empty
569,Dick Stockton,Paul Gerken,2,1,Fort Worth WCT,1975,Fort Worth,Empty
570,Milan Holecek,Phil Dent,2,0,Fort Worth WCT,1975,Fort Worth,Empty
571,Harold Solomon,Stan Smith,2,0,Fort Worth WCT,1975,Fort Worth,Empty
572,Vijay Amritraj,Tom Edlefsen,2,1,Fort Worth WCT,1975,Fort Worth,Empty
573,Mark Cox,Barry Phillips-Moore,2,0,Fort Worth WCT,1975,Fort Worth,Empty
574,Jiri Hrebec,Erik Van Dillen,2,1,Fort Worth WCT,1975,Fort Worth,Empty
575,Tom Edlefsen,Marty Riessen,2,1,Fort Worth WCT,1975,Fort Worth,Empty
576,John Alexander,Humphrey Hose,2,0,Fort Worth WCT,1975,Fort Worth,Empty
577,Cliff Richey,Grover Raz Reid,2,0,Fort Worth WCT,1975,Fort Worth,Empty
578,Paul Gerken,Mike Estep,2,1,Fort Worth WCT,1975,Fort Worth,Empty
579,Mark Cox,Robert Lutz,2,0,Fort Worth WCT,1975,Fort Worth,Empty
580,Phil Dent,Jun Kamiwazumi,2,0,Fort Worth WCT,1975,Fort Worth,Empty
581,Erik Van Dillen,Tom Gorman,2,1,Fort Worth WCT,1975,Fort Worth,Empty
582,Stan Smith,Lee Merry,2,0,Fort Worth WCT,1975,Fort Worth,Empty
583,Anand Amritraj,Mark Shires,2,0,Fort Worth WCT,1975,Fort Worth,Empty
584,Vijay Amritraj,Graham Stilwell,2,1,Fort Worth WCT,1975,Fort Worth,Empty
585,Cliff Drysdale,Kenneth McMillan,2,0,Fort Worth WCT,1975,Fort Worth,Empty
586,Milan Holecek,Russell Simpson,2,1,Fort Worth WCT,1975,Fort Worth,Empty
587,Jiri Hrebec,Vladimir Zednik,2,0,Fort Worth WCT,1975,Fort Worth,Empty
588,Barry Phillips-Moore,Haroon Rahim,2,1,Fort Worth WCT,1975,Fort Worth,Empty
589,Harold Solomon,Gerald Battrick,2,1,Fort Worth WCT,1975,Fort Worth,Empty
590,Dick Stockton,Eddie Dibbs,2,1,Fort Worth WCT,1975,Fort Worth,Empty
591,Rod Laver,Allan Stone,2,0,La Costa WCT,1975,La Costa,Empty
592,Rod Laver,Roscoe Tanner,2,0,La Costa WCT,1975,La Costa,Empty
593,Allan Stone,Alex Metreveli,2,1,La Costa WCT,1975,La Costa,Empty
594,Roscoe Tanner,Geoff Masters,2,0,La Costa WCT,1975,La Costa,Empty
595,Rod Laver,Ismail El Shafei,2,1,La Costa WCT,1975,La Costa,Empty
596,Alex Metreveli,Raymond Moore,2,1,La Costa WCT,1975,La Costa,Empty
597,Allan Stone,Ross Case,2,1,La Costa WCT,1975,La Costa,Empty
598,Ross Case,Raul Ramirez,2,0,La Costa WCT,1975,La Costa,Empty
599,Raymond Moore,Jaime Fillol Sr.,2,0,La Costa WCT,1975,La Costa,Empty
600,Roscoe Tanner,Ove Nils Bengtson,2,0,La Costa WCT,1975,La Costa,Empty
601,Rod Laver,Ray Ruffels,2,0,La Costa WCT,1975,La Costa,Empty
602,Allan Stone,Brian Gottfried,2,1,La Costa WCT,1975,La Costa,Empty
603,Geoff Masters,Jeff Borowiak,2,1,La Costa WCT,1975,La Costa,Empty
604,Ismail El Shafei,James Chico Hagey,2,1,La Costa WCT,1975,La Costa,Empty
605,Alex Metreveli,Charlie Pasarell,2,1,La Costa WCT,1975,La Costa,Empty
606,Raul Ramirez,Roy Emerson,2,0,La Costa WCT,1975,La Costa,Empty
607,Jaime Fillol Sr.,Colin Dibley,2,0,La Costa WCT,1975,La Costa,Empty
608,Roscoe Tanner,Joaquin Loyo-Mayo,2,0,La Costa WCT,1975,La Costa,Empty
609,Rod Laver,Teimuraz Kakulia,2,0,La Costa WCT,1975,La Costa,Empty
610,Charlie Pasarell,Gene Mayer,2,1,La Costa WCT,1975,La Costa,Empty
611,Brian Gottfried,Jim McManus,2,0,La Costa WCT,1975,La Costa,Empty
612,Geoff Masters,Jay Harvey,2,0,La Costa WCT,1975,La Costa,Empty
613,Ove Nils Bengtson,Ivan Molina,2,1,La Costa WCT,1975,La Costa,Empty
614,Jeff Borowiak,Jorge Andrew,2,1,La Costa WCT,1975,La Costa,Empty
615,Ross Case,Andrew Pattison,2,0,La Costa WCT,1975,La Costa,Empty
616,Ismail El Shafei,Torben Ulrich,2,0,La Costa WCT,1975,La Costa,Empty
617,James Chico Hagey,Spencer Segura,2,0,La Costa WCT,1975,La Costa,Empty
618,Alex Metreveli,Thomaz Koch,2,0,La Costa WCT,1975,La Costa,Empty
619,Raymond Moore,Brian Fairlie,2,1,La Costa WCT,1975,La Costa,Empty
620,Ray Ruffels,Billy Martin,2,0,La Costa WCT,1975,La Costa,Empty
621,Allan Stone,Robert Maud,2,0,La Costa WCT,1975,La Costa,Empty
622,Jimmy Connors,Jurgen Fassbender,2,0,Boca Raton,1975,Boca Raton,Empty
623,Jimmy Connors,Karl Meiler,2,0,Boca Raton,1975,Boca Raton,Empty
624,Jurgen Fassbender,Charles Owens,2,0,Boca Raton,1975,Boca Raton,Empty
625,Jimmy Connors,Wojtek Fibak,2,1,Boca Raton,1975,Boca Raton,Empty
626,Jurgen Fassbender,Mike Belkin,2,0,Boca Raton,1975,Boca Raton,Empty
627,Karl Meiler,Jan Pisecky,2,0,Boca Raton,1975,Boca Raton,Empty
628,Charles Owens,Jeff Austin,2,1,Boca Raton,1975,Boca Raton,Empty
629,Jeff Austin,Van Winitsky,2,0,Boca Raton,1975,Boca Raton,Empty
630,Mike Belkin,Jan Kodes,2,1,Boca Raton,1975,Boca Raton,Empty
631,Jimmy Connors,Jun Kuki,2,0,Boca Raton,1975,Boca Raton,Empty
632,Jurgen Fassbender,Pavel Slozil,2,1,Boca Raton,1975,Boca Raton,Empty
633,Wojtek Fibak,Ion Tiriac,2,1,Boca Raton,1975,Boca Raton,Empty
634,Karl Meiler,Robert Machan,2,0,Boca Raton,1975,Boca Raton,Empty
